 Service Name: ftp,Port No: 21,Protocol: udp,Description: File Transfer Protocol [Control],Source: IANA
 Service Name: ftp,Port No: 21,Protocol: sctp,Description: FTP,Source: IANA
 Service Name: ssh,Port No: 22,Protocol: tcp,Description: The Secure Shell (SSH) Protocol,Source: IANA
 Service Name: ssh,Port No: 22,Protocol: udp,Description: The Secure Shell (SSH) Protocol,Source: IANA
 Service Name: ssh,Port No: 22,Protocol: sctp,Description: SSH,Source: IANA
 Service Name: telnet,Port No: 23,Protocol: tcp,Description: Telnet,Source: IANA
 Service Name: telnet,Port No: 23,Protocol: udp,Description: Telnet,Source: IANA
 Service Name: unknown,Port No: 24,Protocol: tcp,Description: any private mail system,Source: IANA
 Service Name: unknown,Port No: 24,Protocol: udp,Description: any private mail system,Source: IANA
 Service Name: smtp,Port No: 25,Protocol: tcp,Description: Simple Mail Transfer,Source: IANA
 Service Name: smtp,Port No: 25,Protocol: udp,Description: Simple Mail Transfer,Source: IANA
 Service Name: unknown,Port No: 26,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 26,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: nsw-fe,Port No: 27,Protocol: tcp,Description: NSW User System FE,Source: IANA
 Service Name: nsw-fe,Port No: 27,Protocol: udp,Description: NSW User System FE,Source: IANA
 Service Name: unknown,Port No: 28,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 28,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: msg-icp,Port No: 29,Protocol: tcp,Description: MSG ICP,Source: IANA
 Service Name: msg-icp,Port No: 29,Protocol: udp,Description: MSG ICP,Source: IANA
 Service Name: unknown,Port No: 30,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 30,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: msg-auth,Port No: 31,Protocol: tcp,Description: MSG Authentication,Source: IANA
 Service Name: msg-auth,Port No: 31,Protocol: udp,Description: MSG Authentication,Source: IANA
 Service Name: unknown,Port No: 32,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 32,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: dsp,Port No: 33,Protocol: tcp,Description: Display Support Protocol,Source: IANA
 Service Name: dsp,Port No: 33,Protocol: udp,Description: Display Support Protocol,Source: IANA
 Service Name: unknown,Port No: 34,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 34,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 35,Protocol: tcp,Description: any private printer server,Source: IANA
 Service Name: unknown,Port No: 35,Protocol: udp,Description: any private printer server,Source: IANA
 Service Name: unknown,Port No: 36,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 36,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: time,Port No: 37,Protocol: tcp,Description: Time,Source: IANA
 Service Name: time,Port No: 37,Protocol: udp,Description: Time,Source: IANA
 Service Name: rap,Port No: 38,Protocol: tcp,Description: Route Access Protocol,Source: IANA
 Service Name: rap,Port No: 38,Protocol: udp,Description: Route Access Protocol,Source: IANA
 Service Name: rlp,Port No: 39,Protocol: tcp,Description: Resource Location Protocol,Source: IANA
 Service Name: rlp,Port No: 39,Protocol: udp,Description: Resource Location Protocol,Source: IANA
 Service Name: unknown,Port No: 40,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 40,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: graphics,Port No: 41,Protocol: tcp,Description: Graphics,Source: IANA
 Service Name: graphics,Port No: 41,Protocol: udp,Description: Graphics,Source: IANA
 Service Name: name,Port No: 42,Protocol: tcp,Description: Host Name Server,Source: IANA
 Service Name: name,Port No: 42,Protocol: udp,Description: Host Name Server,Source: IANA
 Service Name: nameserver,Port No: 42,Protocol: tcp,Description: Host Name Server,Source: IANA
 Service Name: nameserver,Port No: 42,Protocol: udp,Description: Host Name Server,Source: IANA
 Service Name: nicname,Port No: 43,Protocol: tcp,Description: Who Is,Source: IANA
 Service Name: nicname,Port No: 43,Protocol: udp,Description: Who Is,Source: IANA
 Service Name: mpm-flags,Port No: 44,Protocol: tcp,Description: MPM FLAGS Protocol,Source: IANA
 Service Name: mpm-flags,Port No: 44,Protocol: udp,Description: MPM FLAGS Protocol,Source: IANA
 Service Name: mpm,Port No: 45,Protocol: tcp,Description: Message Processing Module [recv],Source: IANA
 Service Name: mpm,Port No: 45,Protocol: udp,Description: Message Processing Module [recv],Source: IANA
 Service Name: mpm-snd,Port No: 46,Protocol: tcp,Description: MPM [default send],Source: IANA
 Service Name: mpm-snd,Port No: 46,Protocol: udp,Description: MPM [default send],Source: IANA
 Service Name: unknown,Port No: 47,Protocol: tcp,Description: Reserved,Source: IANA
 Service Name: unknown,Port No: 47,Protocol: udp,Description: Reserved,Source: IANA
 Service Name: auditd,Port No: 48,Protocol: tcp,Description: Digital Audit Daemon,Source: IANA
 Service Name: auditd,Port No: 48,Protocol: udp,Description: Digital Audit Daemon,Source: IANA
 Service Name: tacacs,Port No: 49,Protocol: tcp,Description: Login Host Protocol (TACACS),Source: IANA
 Service Name: tacacs,Port No: 49,Protocol: udp,Description: Login Host Protocol (TACACS),Source: IANA
 Service Name: re-mail-ck,Port No: 50,Protocol: tcp,Description: Remote Mail Checking Protocol,Source: IANA
 Service Name: re-mail-ck,Port No: 50,Protocol: udp,Description: Remote Mail Checking Protocol,Source: IANA
 Service Name: xns-time,Port No: 52,Protocol: tcp,Description: XNS Time Protocol,Source: IANA
 Service Name: xns-time,Port No: 52,Protocol: udp,Description: XNS Time Protocol,Source: IANA
 Service Name: domain,Port No: 53,Protocol: tcp,Description: Domain Name Server,Source: IANA
 Service Name: domain,Port No: 53,Protocol: udp,Description: Domain Name Server,Source: IANA
 Service Name: xns-ch,Port No: 54,Protocol: tcp,Description: XNS Clearinghouse,Source: IANA
 Service Name: xns-ch,Port No: 54,Protocol: udp,Description: XNS Clearinghouse,Source: IANA
 Service Name: isi-gl,Port No: 55,Protocol: tcp,Description: ISI Graphics Language,Source: IANA
 Service Name: isi-gl,Port No: 55,Protocol: udp,Description: ISI Graphics Language,Source: IANA
 Service Name: xns-auth,Port No: 56,Protocol: tcp,Description: XNS Authentication,Source: IANA
 Service Name: xns-auth,Port No: 56,Protocol: udp,Description: XNS Authentication,Source: IANA
 Service Name: unknown,Port No: 57,Protocol: tcp,Description: any private terminal access,Source: IANA
 Service Name: unknown,Port No: 57,Protocol: udp,Description: any private terminal access,Source: IANA
 Service Name: xns-mail,Port No: 58,Protocol: tcp,Description: XNS Mail,Source: IANA
 Service Name: xns-mail,Port No: 58,Protocol: udp,Description: XNS Mail,Source: IANA
 Service Name: unknown,Port No: 59,Protocol: tcp,Description: any private file service,Source: IANA
 Service Name: unknown,Port No: 59,Protocol: udp,Description: any private file service,Source: IANA
 Service Name: unknown,Port No: 60,Protocol: tcp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 60,Protocol: udp,Description: Unassigned,Source: IANA
 Service Name: unknown,Port No: 61,Protocol: tcp,Description: Reserved,Source: IANA
 Service Name: unknown,Port No: 61,Protocol: udp,Description: Reserved,Source: IANA
 Service Name: acas,Port No: 62,Protocol: tcp,Description: ACA Services,Source: IANA
 Service Name: acas,Port No: 62,Protocol: udp,Description: ACA Services,Source: IANA
 Service Name: whoispp,Port No: 63,Protocol: tcp,Description: whois++


IANA assigned this well-formed service name as a replacement for ""whois++"".",Source: IANA
 Service Name: whois++,Port No: 63,Protocol: tcp,Description: whois++,Source: IANA
 Service Name: whoispp,Port No: 63,Protocol: udp,Description: whois++


IANA assigned this well-formed service name as a replacement for ""whois++"".",Source: IANA
 Service Name: whois++,Port No: 63,Protocol: udp,Description: whois++,Source: IANA
 Service Name: covia,Port No: 64,Protocol: tcp,Description: Communications Integrator (CI),Source: IANA
 Service Name: covia,Port No: 64,Protocol: udp,Description: Communications Integrator (CI),Source: IANA
 Service Name: tacacs-ds,Port No: 65,Protocol: tcp,Description: TACACS-Database Service,Source: IANA
 Service Name: tacacs-ds,Port No: 65,Protocol: udp,Description: TACACS-Database Service,Source: IANA
 Service Name: sql-net,Port No: 66,Protocol: tcp,Description: Oracle SQL*NET


IANA assigned this well-formed service name as a replacement for ""sql*net"".",Source: IANA
 Service Name: sql*net,Port No: 66,Protocol: tcp,Description: Oracle SQL*NET,Source: IANA
 Service Name: sql-net,Port No: 66,Protocol: udp,Description: Oracle SQL*NET


IANA assigned this well-formed service name as a replacement for ""sql*net"".",Source: IANA
 Service Name: sql*net,Port No: 66,Protocol: udp,Description: Oracle SQL*NET,Source: IANA
 Service Name: bootps,Port No: 67,Protocol: tcp,Description: Bootstrap Protocol Server,Source: IANA
 Service Name: bootps,Port No: 67,Protocol: udp,Description: Bootstrap Protocol Server,Source: IANA
 Service Name: bootpc,Port No: 68,Protocol: tcp,Description: Bootstrap Protocol Client,Source: IANA
 Service Name: bootpc,Port No: 68,Protocol: udp,Description: Bootstrap Protocol Client,Source: IANA
 Service Name: tftp,Port No: 69,Protocol: tcp,Description: Trivial File Transfer,Source: IANA
 Service Name: tftp,Port No: 69,Protocol: udp,Description: Trivial File Transfer,Source: IANA
 Service Name: gopher,Port No: 70,Protocol: tcp,Description: Gopher,Source: IANA
 Service Name: gopher,Port No: 70,Protocol: udp,Description: Gopher,Source: IANA
 Service Name: netrjs-1,Port No: 71,Protocol: tcp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-1,Port No: 71,Protocol: udp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-2,Port No: 72,Protocol: tcp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-2,Port No: 72,Protocol: udp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-3,Port No: 73,Protocol: tcp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-3,Port No: 73,Protocol: udp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-4,Port No: 74,Protocol: tcp,Description: Remote Job Service,Source: IANA
 Service Name: netrjs-4,Port No: 74,Protocol: udp,Description: Remote Job Service,Source: IANA
 Service Name: unknown,Port No: 75,Protocol: tcp,Description: any private dial out service,Source: IANA
 Service Name: unknown,Port No: 75,Protocol: udp,Description: any private dial out service,Source: IANA
 Service Name: deos,Port No: 76,Protocol: tcp,Description: Distributed External Object Store,Source: IANA
 Service Name: deos,Port No: 76,Protocol: udp,Description: Distributed External Object Store,Source: IANA
 Service Name: unknown,Port No: 77,Protocol: tcp,Description: any private RJE service,Source: IANA
 Service Name: unknown,Port No: 77,Protocol: udp,Description: any private RJE service,Source: IANA
 Service Name: vettcp,Port No: 78,Protocol: tcp,Description: vettcp,Source: IANA
 Service Name: vettcp,Port No: 78,Protocol: udp,Description: vettcp,Source: IANA
 Service Name: finger,Port No: 79,Protocol: tcp,Description: Finger,Source: IANA
 Service Name: finger,Port No: 79,Protocol: udp,Description: Finger,Source: IANA
 Service Name: http,Port No: 80,Protocol: tcp,Description: World Wide Web HTTP,Source: IANA
 Service Name: http,Port No: 80,Protocol: udp,Description: World Wide Web HTTP,Source: IANA
 Service Name: www,Port No: 80,Protocol: tcp,Description: World Wide Web HTTP,Source: IANA
 Service Name: www,Port No: 80,Protocol: udp,Description: World Wide Web HTTP,Source: IANA
 Service Name: www-http,Port No: 80,Protocol: tcp,Description: World Wide Web HTTP,Source: IANA
 Service Name: www-http,Port No: 80,Protocol: udp,Description: World Wide Web HTTP,Source: IANA
 Service Name: http,Port No: 80,Protocol: sctp,Description: HTTP,Source: IANA
 Service Name: xfer,Port No: 82,Protocol: tcp,Description: XFER Utility,Source: IANA
 Service Name: xfer,Port No: 82,Protocol: udp,Description: XFER Utility,Source: IANA
 Service Name: mit-ml-dev,Port No: 83,Protocol: tcp,Description: MIT ML Device,Source: IANA
 Service Name: mit-ml-dev,Port No: 83,Protocol: udp,Description: MIT ML Device,Source: IANA
 Service Name: ctf,Port No: 84,Protocol: tcp,Description: Common Trace Facility,Source: IANA
 Service Name: ctf,Port No: 84,Protocol: udp,Description: Common Trace Facility,Source: IANA
 Service Name: mit-ml-dev,Port No: 85,Protocol: tcp,Description: MIT ML Device,Source: IANA
 Service Name: mit-ml-dev,Port No: 85,Protocol: udp,Description: MIT ML Device,Source: IANA
 Service Name: mfcobol,Port No: 86,Protocol: tcp,Description: Micro Focus Cobol,Source: IANA
 Service Name: mfcobol,Port No: 86,Protocol: udp,Description: Micro Focus Cobol,Source: IANA
 Service Name: unknown,Port No: 87,Protocol: tcp,Description: any private terminal link,Source: IANA
 Service Name: unknown,Port No: 87,Protocol: udp,Description: any private terminal link,Source: IANA
 Service Name: kerberos,Port No: 88,Protocol: tcp,Description: Kerberos,Source: IANA
 Service Name: kerberos,Port No: 88,Protocol: udp,Description: Kerberos,Source: IANA
 Service Name: su-mit-tg,Port No: 89,Protocol: tcp,Description: SU/MIT Telnet Gateway,Source: IANA
 Service Name: su-mit-tg,Port No: 89,Protocol: udp,Description: SU/MIT Telnet Gateway,Source: IANA
 Service Name: dnsix,Port No: 90,Protocol: tcp,Description: DNSIX Securit Attribute Token Map,Source: IANA
 Service Name: dnsix,Port No: 90,Protocol: udp,Description: DNSIX Securit Attribute Token Map,Source: IANA
 Service Name: mit-dov,Port No: 91,Protocol: tcp,Description: MIT Dover Spooler,Source: IANA
 Service Name: mit-dov,Port No: 91,Protocol: udp,Description: MIT Dover Spooler,Source: IANA
 Service Name: npp,Port No: 92,Protocol: tcp,Description: Network Printing Protocol,Source: IANA
 Service Name: npp,Port No: 92,Protocol: udp,Description: Network Printing Protocol,Source: IANA
 Service Name: dcp,Port No: 93,Protocol: tcp,Description: Device Control Protocol,Source: IANA
 Service Name: dcp,Port No: 93,Protocol: udp,Description: Device Control Protocol,Source: IANA
 Service Name: objcall,Port No: 94,Protocol: tcp,Description: Tivoli Object Dispatcher,Source: IANA
 Service Name: objcall,Port No: 94,Protocol: udp,Description: Tivoli Object Dispatcher,Source: IANA
 Service Name: supdup,Port No: 95,Protocol: tcp,Description: SUPDUP,Source: IANA
 Service Name: supdup,Port No: 95,Protocol: udp,Description: SUPDUP,Source: IANA
 Service Name: dixie,Port No: 96,Protocol: tcp,Description: DIXIE Protocol Specification,Source: IANA
 Service Name: dixie,Port No: 96,Protocol: udp,Description: DIXIE Protocol Specification,Source: IANA
 Service Name: swift-rvf,Port No: 97,Protocol: tcp,Description: Swift Remote Virtural File Protocol,Source: IANA
 Service Name: swift-rvf,Port No: 97,Protocol: udp,Description: Swift Remote Virtural File Protocol,Source: IANA
 Service Name: tacnews,Port No: 98,Protocol: tcp,Description: TAC News,Source: IANA
 Service Name: tacnews,Port No: 98,Protocol: udp,Description: TAC News,Source: IANA
 Service Name: metagram,Port No: 99,Protocol: tcp,Description: Metagram Relay,Source: IANA
 Service Name: metagram,Port No: 99,Protocol: udp,Description: Metagram Relay,Source: IANA
 Service Name: hostname,Port No: 101,Protocol: tcp,Description: NIC Host Name Server,Source: IANA
 Service Name: hostname,Port No: 101,Protocol: udp,Description: NIC Host Name Server,Source: IANA
 Service Name: iso-tsap,Port No: 102,Protocol: tcp,Description: ISO-TSAP Class 0,Source: IANA
 Service Name: iso-tsap,Port No: 102,Protocol: udp,Description: ISO-TSAP Class 0,Source: IANA
 Service Name: gppitnp,Port No: 103,Protocol: tcp,Description: Genesis Point-to-Point Trans Net,Source: IANA
 Service Name: gppitnp,Port No: 103,Protocol: udp,Description: Genesis Point-to-Point Trans Net,Source: IANA
 Service Name: acr-nema,Port No: 104,Protocol: tcp,Description: ACR-NEMA Digital Imag. & Comm. 300,Source: IANA
 Service Name: acr-nema,Port No: 104,Protocol: udp,Description: ACR-NEMA Digital Imag. & Comm. 300,Source: IANA
 Service Name: cso,Port No: 105,Protocol: tcp,Description: CCSO name server protocol,Source: IANA
 Service Name: cso,Port No: 105,Protocol: udp,Description: CCSO name server protocol,Source: IANA
 Service Name: csnet-ns,Port No: 105,Protocol: tcp,Description: Mailbox Name Nameserver,Source: IANA
 Service Name: csnet-ns,Port No: 105,Protocol: udp,Description: Mailbox Name Nameserver,Source: IANA
 Service Name: 3com-tsmux,Port No: 106,Protocol: tcp,Description: 3COM-TSMUX,Source: IANA
 Service Name: 3com-tsmux,Port No: 106,Protocol: udp,Description: 3COM-TSMUX,Source: IANA
 Service Name: rtelnet,Port No: 107,Protocol: tcp,Description: Remote Telnet Service,Source: IANA
 Service Name: rtelnet,Port No: 107,Protocol: udp,Description: Remote Telnet Service,Source: IANA
 Service Name: snagas,Port No: 108,Protocol: tcp,Description: SNA Gateway Access Server,Source: IANA
 Service Name: snagas,Port No: 108,Protocol: udp,Description: SNA Gateway Access Server,Source: IANA
 Service Name: pop2,Port No: 109,Protocol: tcp,Description: Post Office Protocol - Version 2,Source: IANA
 Service Name: pop2,Port No: 109,Protocol: udp,Description: Post Office Protocol - Version 2,Source: IANA
 Service Name: pop3,Port No: 110,Protocol: tcp,Description: Post Office Protocol - Version 3,Source: IANA
 Service Name: pop3,Port No: 110,Protocol: udp,Description: Post Office Protocol - Version 3,Source: IANA
 Service Name: sunrpc,Port No: 111,Protocol: tcp,Description: SUN Remote Procedure Call,Source: IANA
 Service Name: sunrpc,Port No: 111,Protocol: udp,Description: SUN Remote Procedure Call,Source: IANA
 Service Name: mcidas,Port No: 112,Protocol: tcp,Description: McIDAS Data Transmission Protocol,Source: IANA
 Service Name: mcidas,Port No: 112,Protocol: udp,Description: McIDAS Data Transmission Protocol,Source: IANA
 Service Name: ident,Port No: 113,Protocol: tcp,Description: No description,Source: IANA
 Service Name: auth,Port No: 113,Protocol: tcp,Description: Authentication Service,Source: IANA
 Service Name: auth,Port No: 113,Protocol: udp,Description: Authentication Service,Source: IANA
 Service Name: sftp,Port No: 115,Protocol: tcp,Description: Simple File Transfer Protocol,Source: IANA
 Service Name: sftp,Port No: 115,Protocol: udp,Description: Simple File Transfer Protocol,Source: IANA
 Service Name: ansanotify,Port No: 116,Protocol: tcp,Description: ANSA REX Notify,Source: IANA
 Service Name: ansanotify,Port No: 116,Protocol: udp,Description: ANSA REX Notify,Source: IANA
 Service Name: uucp-path,Port No: 117,Protocol: tcp,Description: UUCP Path Service,Source: IANA
 Service Name: uucp-path,Port No: 117,Protocol: udp,Description: UUCP Path Service,Source: IANA
 Service Name: sqlserv,Port No: 118,Protocol: tcp,Description: SQL Services,Source: IANA
 Service Name: sqlserv,Port No: 118,Protocol: udp,Description: SQL Services,Source: IANA
 Service Name: nntp,Port No: 119,Protocol: tcp,Description: Network News Transfer Protocol,Source: IANA
 Service Name: nntp,Port No: 119,Protocol: udp,Description: Network News Transfer Protocol,Source: IANA
 Service Name: cfdptkt,Port No: 120,Protocol: tcp,Description: CFDPTKT,Source: IANA
 Service Name: cfdptkt,Port No: 120,Protocol: udp,Description: CFDPTKT,Source: IANA
 Service Name: erpc,Port No: 121,Protocol: tcp,Description: Encore Expedited Remote Pro.Call,Source: IANA
 Service Name: erpc,Port No: 121,Protocol: udp,Description: Encore Expedited Remote Pro.Call,Source: IANA
 Service Name: smakynet,Port No: 122,Protocol: tcp,Description: SMAKYNET,Source: IANA
 Service Name: smakynet,Port No: 122,Protocol: udp,Description: SMAKYNET,Source: IANA
 Service Name: ntp,Port No: 123,Protocol: tcp,Description: Network Time Protocol,Source: IANA
 Service Name: ntp,Port No: 123,Protocol: udp,Description: Network Time Protocol,Source: IANA
 Service Name: ansatrader,Port No: 124,Protocol: tcp,Description: ANSA REX Trader,Source: IANA
 Service Name: ansatrader,Port No: 124,Protocol: udp,Description: ANSA REX Trader,Source: IANA
 Service Name: locus-map,Port No: 125,Protocol: tcp,Description: Locus PC-Interface Net Map Ser,Source: IANA
 Service Name: locus-map,Port No: 125,Protocol: udp,Description: Locus PC-Interface Net Map Ser,Source: IANA
 Service Name: nxedit,Port No: 126,Protocol: tcp,Description: NXEdit,Source: IANA
 Service Name: nxedit,Port No: 126,Protocol: udp,Description: NXEdit,Source: IANA
 Service Name: locus-con,Port No: 127,Protocol: tcp,Description: Locus PC-Interface Conn Server,Source: IANA
 Service Name: locus-con,Port No: 127,Protocol: udp,Description: Locus PC-Interface Conn Server,Source: IANA
 Service Name: gss-xlicen,Port No: 128,Protocol: tcp,Description: GSS X License Verification,Source: IANA
 Service Name: gss-xlicen,Port No: 128,Protocol: udp,Description: GSS X License Verification,Source: IANA
 Service Name: pwdgen,Port No: 129,Protocol: tcp,Description: Password Generator Protocol,Source: IANA
 Service Name: pwdgen,Port No: 129,Protocol: udp,Description: Password Generator Protocol,Source: IANA
 Service Name: cisco-fna,Port No: 130,Protocol: tcp,Description: cisco FNATIVE,Source: IANA
 Service Name: cisco-fna,Port No: 130,Protocol: udp,Description: cisco FNATIVE,Source: IANA
 Service Name: cisco-tna,Port No: 131,Protocol: tcp,Description: cisco TNATIVE,Source: IANA
 Service Name: cisco-tna,Port No: 131,Protocol: udp,Description: cisco TNATIVE,Source: IANA
 Service Name: cisco-sys,Port No: 132,Protocol: tcp,Description: cisco SYSMAINT,Source: IANA
 Service Name: cisco-sys,Port No: 132,Protocol: udp,Description: cisco SYSMAINT,Source: IANA
 Service Name: statsrv,Port No: 133,Protocol: tcp,Description: Statistics Service,Source: IANA
 Service Name: statsrv,Port No: 133,Protocol: udp,Description: Statistics Service,Source: IANA
 Service Name: ingres-net,Port No: 134,Protocol: tcp,Description: INGRES-NET Service,Source: IANA
 Service Name: ingres-net,Port No: 134,Protocol: udp,Description: INGRES-NET Service,Source: IANA
 Service Name: epmap,Port No: 135,Protocol: tcp,Description: DCE endpoint resolution,Source: IANA
 Service Name: epmap,Port No: 135,Protocol: udp,Description: DCE endpoint resolution,Source: IANA
 Service Name: profile,Port No: 136,Protocol: tcp,Description: PROFILE Naming System,Source: IANA
 Service Name: profile,Port No: 136,Protocol: udp,Description: PROFILE Naming System,Source: IANA
 Service Name: netbios-ns,Port No: 137,Protocol: tcp,Description: NETBIOS Name Service,Source: IANA
 Service Name: netbios-ns,Port No: 137,Protocol: udp,Description: NETBIOS Name Service,Source: IANA
 Service Name: netbios-dgm,Port No: 138,Protocol: tcp,Description: NETBIOS Datagram Service,Source: IANA
 Service Name: netbios-dgm,Port No: 138,Protocol: udp,Description: NETBIOS Datagram Service,Source: IANA
 Service Name: netbios-ssn,Port No: 139,Protocol: tcp,Description: NETBIOS Session Service,Source: IANA
 Service Name: netbios-ssn,Port No: 139,Protocol: udp,Description: NETBIOS Session Service,Source: IANA
 Service Name: emfis-data,Port No: 140,Protocol: tcp,Description: EMFIS Data Service,Source: IANA
 Service Name: emfis-data,Port No: 140,Protocol: udp,Description: EMFIS Data Service,Source: IANA
 Service Name: emfis-cntl,Port No: 141,Protocol: tcp,Description: EMFIS Control Service,Source: IANA
 Service Name: emfis-cntl,Port No: 141,Protocol: udp,Description: EMFIS Control Service,Source: IANA
 Service Name: bl-idm,Port No: 142,Protocol: tcp,Description: Britton-Lee IDM,Source: IANA
 Service Name: bl-idm,Port No: 142,Protocol: udp,Description: Britton-Lee IDM,Source: IANA
 Service Name: imap,Port No: 143,Protocol: tcp,Description: Internet Message Access Protocol,Source: IANA
 Service Name: imap,Port No: 143,Protocol: udp,Description: Internet Message Access Protocol,Source: IANA
 Service Name: uma,Port No: 144,Protocol: tcp,Description: Universal Management Architecture,Source: IANA
 Service Name: uma,Port No: 144,Protocol: udp,Description: Universal Management Architecture,Source: IANA
 Service Name: uaac,Port No: 145,Protocol: tcp,Description: UAAC Protocol,Source: IANA
 Service Name: uaac,Port No: 145,Protocol: udp,Description: UAAC Protocol,Source: IANA
 Service Name: iso-tp0,Port No: 146,Protocol: tcp,Description: ISO-IP0,Source: IANA
 Service Name: iso-tp0,Port No: 146,Protocol: udp,Description: ISO-IP0,Source: IANA
